timestamp, name, pci.bus_id, driver_version, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2024/01/17 22:47:18.009, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:18.111, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:18.212, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:18.314, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:18.415, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:18.517, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:18.619, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:18.720, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:18.822, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:18.924, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:19.026, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:19.128, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:19.229, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:19.331, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:19.433, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:19.535, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:19.637, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:19.740, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:19.842, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:19.944, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:20.045, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:20.147, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:20.249, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:20.350, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:20.452, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:20.553, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:20.655, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:20.757, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:20.858, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 89 %, 37 %, 77213 MiB
2024/01/17 22:47:20.960, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 89 %, 37 %, 77213 MiB
2024/01/17 22:47:21.063, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:21.164, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:21.266, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:47:21.368, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:47:21.470, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:21.571, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:21.673, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:47:21.775, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:47:21.876, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:21.978, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:22.079, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:47:22.181, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:47:22.284, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:47:22.386, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:47:22.488, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:47:22.590, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 42 %, 77213 MiB
2024/01/17 22:47:22.691, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 89 %, 35 %, 77213 MiB
2024/01/17 22:47:22.793, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 89 %, 35 %, 77213 MiB
2024/01/17 22:47:22.896, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:47:22.998, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:47:23.099, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:47:23.201, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:47:23.303, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:23.405, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:23.506, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:47:23.608, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:47:23.709, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:47:23.811, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:47:23.912, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:24.014, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:24.115, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:47:24.217, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:47:24.319, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:47:24.420, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:47:24.522, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 88 %, 29 %, 77213 MiB
2024/01/17 22:47:24.623, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 88 %, 29 %, 77213 MiB
2024/01/17 22:47:24.725, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:24.827, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:24.929, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:25.030, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:25.132, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 26 %, 77213 MiB
2024/01/17 22:47:25.234, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 26 %, 77213 MiB
2024/01/17 22:47:25.336, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:25.437, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:25.540, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:25.642, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:25.744, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:25.847, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:25.949, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 26 %, 77213 MiB
2024/01/17 22:47:26.051, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 26 %, 77213 MiB
2024/01/17 22:47:26.153, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:26.255, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:26.357, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:26.458, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:26.560, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:26.662, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:26.763, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 26 %, 77213 MiB
2024/01/17 22:47:26.865, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 26 %, 77213 MiB
2024/01/17 22:47:26.967, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:27.068, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:27.170, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:27.272, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:27.374, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 87 %, 25 %, 77213 MiB
2024/01/17 22:47:27.476, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 87 %, 25 %, 77213 MiB
2024/01/17 22:47:27.577, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:47:27.679, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:47:27.781, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:27.882, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:27.984, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:28.086, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:47:28.188, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:47:28.290, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:28.392, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:28.494, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:47:28.597, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:47:28.699, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:47:28.802, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:47:28.903, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:29.005, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:29.107, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:29.208, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:29.310, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:29.412, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:29.513, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:29.615, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 40 %, 77213 MiB
2024/01/17 22:47:29.717, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:47:29.818, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:47:29.920, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 91 %, 28 %, 77213 MiB
2024/01/17 22:47:30.022, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 91 %, 28 %, 77213 MiB
2024/01/17 22:47:30.123, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:30.225, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:30.327, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:30.428, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:30.530, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:30.632, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:30.733, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:47:30.835, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:47:30.937, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:31.038, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:31.140, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:31.241, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:31.343, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:31.445, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:31.547, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:31.649, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:31.751, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:31.853, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:31.956, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:32.058, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:32.161, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:32.262, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:32.364, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:47:32.465, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:47:32.567, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 88 %, 24 %, 77213 MiB
2024/01/17 22:47:32.669, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 88 %, 24 %, 77213 MiB
2024/01/17 22:47:32.771, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 45 %, 77213 MiB
2024/01/17 22:47:32.873, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 45 %, 77213 MiB
2024/01/17 22:47:32.975, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 45 %, 77213 MiB
2024/01/17 22:47:33.076, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 45 %, 77213 MiB
2024/01/17 22:47:33.178, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 43 %, 77213 MiB
2024/01/17 22:47:33.280, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 43 %, 77213 MiB
2024/01/17 22:47:33.382, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 45 %, 77213 MiB
2024/01/17 22:47:33.483, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 45 %, 77213 MiB
2024/01/17 22:47:33.585, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 44 %, 77213 MiB
2024/01/17 22:47:33.687, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 44 %, 77213 MiB
2024/01/17 22:47:33.789, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 43 %, 77213 MiB
2024/01/17 22:47:33.890, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 43 %, 77213 MiB
2024/01/17 22:47:33.992, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 45 %, 77213 MiB
2024/01/17 22:47:34.094, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 45 %, 77213 MiB
2024/01/17 22:47:34.195, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 45 %, 77213 MiB
2024/01/17 22:47:34.297, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 45 %, 77213 MiB
2024/01/17 22:47:34.399, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 88 %, 34 %, 77213 MiB
2024/01/17 22:47:34.501, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 88 %, 34 %, 77213 MiB
2024/01/17 22:47:34.602, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:34.705, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:34.807, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:34.909, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:35.011, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:35.113, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:47:35.215, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:35.317, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:35.419, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:35.521, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:35.623, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:35.725, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:35.826, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 26 %, 77213 MiB
2024/01/17 22:47:35.928, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 26 %, 77213 MiB
2024/01/17 22:47:36.029, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:36.131, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:36.233, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 26 %, 77213 MiB
2024/01/17 22:47:36.334, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 26 %, 77213 MiB
2024/01/17 22:47:36.436, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:36.538, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:36.639, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:36.741, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:36.843, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:36.944, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 29 %, 77213 MiB
2024/01/17 22:47:37.046, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:37.147, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:37.249, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 26 %, 77213 MiB
2024/01/17 22:47:37.350, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 26 %, 77213 MiB
2024/01/17 22:47:37.452, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 89 %, 26 %, 77213 MiB
2024/01/17 22:47:37.554, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 89 %, 26 %, 77213 MiB
2024/01/17 22:47:37.655, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:37.757, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:47:37.858, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 30 %, 77213 MiB
